id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SMIM6	4	0.0032164	0.011583	0.590178	232	3	-1.5757	0.56885	0.78487	1.0	12500	1	-1.5757
RPL17-C18orf32	4	0.0032302	0.011621	0.590178	233	4	-0.76249	0.99677	0.99897	1.0	19050	0	-0.76249
FAM134A	4	0.0032408	0.011646	0.590178	234	3	-1.2703	0.74783	0.86161	1.0	14484	1	-1.2703
CPA3	4	0.0032411	0.011646	0.590178	235	2	-0.80707	0.52797	0.77244	1.0	12125	1	-0.80707
CLCA2	4	0.0032476	0.011679	0.590178	236	2	-0.052939	0.27376	0.57958	1.0	7929	2	-0.052939
EXOSC8	4	0.0032522	0.011679	0.590178	237	4	-0.74093	0.99675	0.99894	1.0	19049	0	-0.74093
PTK2B	4	0.0032537	0.011679	0.590178	238	3	-0.74402	0.62947	0.80762	1.0	13096	1	-0.74402
C1orf123	4	0.0032992	0.011793	0.590178	239	3	-1.7201	0.7289	0.85113	1.0	14231	1	-1.7201
ARFGEF1	4	0.0032995	0.011793	0.590178	240	3	-0.81548	0.9763	0.99264	1.0	18638	0	-0.81548
LCE5A	4	0.0033207	0.011831	0.590178	241	4	-0.54657	0.99668	0.99886	1.0	19048	0	-0.54657
LMO3	4	0.0033424	0.011832	0.590178	242	4	-0.66255	0.99666	0.99886	1.0	19047	0	-0.66255
JOSD2	4	0.0033514	0.011853	0.590178	243	1	-0.14201	0.78137	0.8809	1.0	14990	1	-0.14201
KRTAP3-2	4	0.003358	0.011853	0.590178	244	2	-0.079417	0.093072	0.32006	1.0	3833	2	-0.079417
OR52L1	4	0.0033772	0.011853	0.590178	245	4	-0.69205	0.99662	0.99884	1.0	19046	0	-0.69205
MFHAS1	4	0.0034033	0.012122	0.590178	246	2	-0.5718	0.34731	0.64587	1.0	9330	1	-0.5718
C17orf49	3	0.0034264	0.012193	0.590178	247	2	-2.0588	0.9385	0.97411	1.0	17906	0	-2.0588
NOS2	4	0.0034407	0.012151	0.590178	248	3	-0.66663	0.022568	0.12457	1.0	1310	1	-0.66663
ZBTB8OS	4	0.0034433	0.012151	0.590178	249	4	-0.99608	0.99656	0.99872	1.0	19045	0	-0.99608
MRPL54	4	0.0034433	0.012151	0.590178	250	3	-0.79802	0.47453	0.75182	1.0	11649	1	-0.79802
CASP4	4	0.0034552	0.012151	0.590178	251	3	-0.52842	0.90943	0.96157	1.0	17314	0	-0.52842
C1QTNF9B-AS1	4	0.0034697	0.012152	0.590178	252	2	-0.72253	0.61957	0.8046	1.0	12989	1	-0.72253
JMJD1C	3	0.0034983	0.012194	0.590178	253	3	-0.96285	0.9965	0.9984	1.0	19044	0	-0.96285
SLC2A4RG	4	0.0035071	0.012152	0.590178	254	3	-1.0695	0.72433	0.84992	1.0	14172	1	-1.0695
KIAA1143	4	0.003559	0.012204	0.590178	255	2	-0.66621	0.19969	0.49034	1.0	6533	1	-0.66621
MTCH2	4	0.0035806	0.012204	0.590178	256	4	-0.56874	0.99642	0.99872	1.0	19043	0	-0.56874
NAALADL2	4	0.0036039	0.012204	0.590178	257	3	-0.93414	0.68219	0.83246	1.0	13651	1	-0.93414
VWCE	4	0.0036053	0.012204	0.590178	258	2	-0.33106	0.047588	0.21179	1.0	2275	2	-0.33106
IL6R	4	0.0036109	0.012204	0.590178	259	3	-1.0829	0.24306	0.55068	1.0	7338	1	-1.0829
HIST2H3C	4	0.0036499	0.012271	0.590178	260	3	-2.5168	0.77453	0.87785	1.0	14873	1	-2.5168
PSG9	4	0.003679	0.012271	0.590178	261	3	-2.2895	0.95715	0.98613	1.0	18288	0	-2.2895
CACNA1C	4	0.0037032	0.012272	0.590178	262	4	-0.95954	0.9963	0.99869	1.0	19042	0	-0.95954
TGFBR3	4	0.0037147	0.012272	0.590178	263	2	-0.1462	0.91572	0.96623	1.0	17437	0	-0.1462
OR4F29	3	0.0037478	0.012445	0.590178	264	2	-2.9234	0.52256	0.69155	1.0	12077	1	-2.9234
TMEM205	3	0.0037642	0.012445	0.590178	265	3	-1.782	0.99624	0.99827	1.0	19041	0	-1.782
BEGAIN	4	0.0037665	0.012524	0.590178	266	1	0.53973	0.046799	0.21031	1.0	2245	3	0.53973
CYP2S1	4	0.0037764	0.012524	0.590178	267	4	-1.1385	0.99622	0.99869	1.0	19040	0	-1.1385
CRISP2	4	0.0037906	0.012734	0.590178	268	3	-1.421	0.7316	0.85173	1.0	14264	1	-1.421
ZCCHC13	4	0.003804	0.012734	0.590178	269	3	-0.78559	0.42581	0.71201	1.0	10816	1	-0.78559
POLG2	4	0.0038184	0.012734	0.590178	270	2	-0.31426	0.50667	0.76172	1.0	11941	1	-0.31426
NOC2L	4	0.0038507	0.012734	0.590178	271	4	-0.68266	0.99615	0.99869	1.0	19039	0	-0.68266
OR52I1	4	0.0038687	0.012734	0.590178	272	2	-1.1131	0.96366	0.98813	1.0	18393	0	-1.1131
MAP3K9	4	0.0038783	0.012789	0.590178	273	3	-1.1776	0.79732	0.89081	1.0	15235	1	-1.1776
VWA2	4	0.0038855	0.01279	0.590178	274	3	-1.4264	0.69786	0.84054	1.0	13865	1	-1.4264
MAPK14	4	0.0038956	0.012815	0.590178	275	2	-0.089602	0.057182	0.23625	1.0	2614	2	-0.089602
SSX4B	4	0.003911	0.012865	0.590178	276	2	-1.0406	0.9621	0.98783	1.0	18367	0	-1.0406
NPS	4	0.0039146	0.012865	0.590178	277	4	-0.9477	0.99609	0.99861	1.0	19038	0	-0.9477
JTB	4	0.003919	0.012865	0.590178	278	3	-1.0533	0.69614	0.83994	1.0	13837	1	-1.0533
GGT7	4	0.0039195	0.012865	0.590178	279	4	-1.5163	0.99608	0.99861	1.0	19037	0	-1.5163
TRNAU1AP	4	0.0039264	0.016561	0.590178	280	2	-0.24077	0.21274	0.50713	1.0	6791	2	-0.24077
SLC16A7	4	0.0039302	0.016561	0.590178	281	3	-1.0234	0.61805	0.8046	1.0	12973	1	-1.0234
CHRNB2	4	0.003944	0.016561	0.590178	282	4	-1.1206	0.99606	0.99861	1.0	19036	0	-1.1206
PIK3CB	4	0.0039456	0.016561	0.590178	283	2	-0.4006	0.48986	0.75926	1.0	11779	1	-0.4006
ZNF554	4	0.0039526	0.016561	0.590178	284	3	-0.75326	0.77617	0.87907	1.0	14898	1	-0.75326
PKHD1L1	4	0.0039555	0.016561	0.590178	285	4	-0.71211	0.99604	0.99861	1.0	19035	0	-0.71211
MUC4	4	0.0039611	0.016561	0.590178	286	2	-0.76451	0.39964	0.69159	1.0	10342	1	-0.76451
TJP3	4	0.003974	0.016561	0.590178	287	2	-0.84617	0.84319	0.92012	1.0	16044	0	-0.84617
ZNF329	4	0.0039761	0.016561	0.590178	288	3	-1.0448	0.85608	0.93151	1.0	16287	0	-1.0448
ZNF630	4	0.0040116	0.016595	0.590178	289	4	-0.83255	0.99599	0.99857	1.0	19034	0	-0.83255
ZNF92	4	0.0040174	0.016595	0.590178	290	3	-0.89232	0.082655	0.3006	1.0	3479	1	-0.89232
GPN3	3	0.0040189	0.012834	0.590178	291	2	-1.1181	0.56737	0.72296	1.0	12482	1	-1.1181
CD3EAP	4	0.0040207	0.016595	0.590178	292	4	-0.78359	0.99598	0.99857	1.0	19033	0	-0.78359
NT5E	4	0.0040259	0.016595	0.590178	293	1	0.5361	0.092531	0.31932	1.0	3813	2	0.5361
CCL22	4	0.0040663	0.016833	0.590178	294	2	-0.73669	0.20166	0.49359	1.0	6573	2	-0.73669
GPC4	4	0.0040778	0.016871	0.590178	295	2	-0.24157	0.32876	0.62604	1.0	8967	2	-0.24157
UBE2B	4	0.0040977	0.016872	0.590178	296	2	-0.68176	0.10689	0.34614	1.0	4324	1	-0.68176
MRPL46	4	0.004113	0.016923	0.590178	297	3	-1.0251	0.81847	0.90388	1.0	15595	1	-1.0251
PKMYT1	4	0.0041296	0.016923	0.590178	298	4	-0.57961	0.98273	0.99428	1.0	18767	0	-0.57961
MAP7D2	4	0.0041356	0.016923	0.590178	299	3	-1.7798	0.30328	0.60334	1.0	8488	1	-1.7798
ITGAD	4	0.0041815	0.016924	0.590178	300	1	-0.071842	0.72277	0.84992	1.0	14156	1	-0.071842
OR6P1	4	0.0041993	0.016924	0.590178	301	3	-1.6245	0.94258	0.9797	1.0	17991	0	-1.6245
KCTD5	4	0.0042031	0.016924	0.590178	302	4	-0.58953	0.9958	0.99854	1.0	19029	0	-0.58953
ATP8B1	4	0.0042283	0.017001	0.590178	303	4	-1.115	0.98889	0.9964	1.0	18887	0	-1.115
EHHADH	4	0.0042324	0.017002	0.590178	304	4	-0.97379	0.99577	0.99851	1.0	19028	0	-0.97379
NACA	4	0.0042334	0.017002	0.590178	305	1	-0.14079	0.35401	0.65176	1.0	9438	1	-0.14079
LENG1	4	0.0042584	0.017029	0.590178	306	4	-1.1606	0.99574	0.99848	1.0	19027	0	-1.1606
ADGRA1	4	0.0042852	0.017029	0.590178	307	2	-0.62196	0.56971	0.78488	1.0	12510	1	-0.62196
RSPH9	4	0.0043019	0.017029	0.590178	308	4	-0.83705	0.9957	0.99848	1.0	19026	0	-0.83705
BIRC7	4	0.0043133	0.017029	0.590178	309	4	-1.0117	0.99569	0.99848	1.0	19025	0	-1.0117
GNGT2	4	0.0043396	0.017029	0.590178	310	4	-1.0452	0.99566	0.99848	1.0	19024	0	-1.0452
C14orf166	4	0.0043889	0.017029	0.590178	311	2	-0.46325	0.69716	0.83994	1.0	13851	1	-0.46325
NUS1	4	0.004402	0.017054	0.590178	312	2	-0.11674	0.1035	0.33952	1.0	4205	2	-0.11674
RPP21	4	0.0044101	0.017054	0.590178	313	4	-0.81755	0.99486	0.99827	1.0	19013	0	-0.81755
HRH4	4	0.0044387	0.017054	0.590178	314	3	-1.1491	0.95076	0.98291	1.0	18157	0	-1.1491
TBL2	4	0.0044408	0.017054	0.590178	315	2	0.030511	0.22345	0.52335	1.0	6994	2	0.030511
BRD9	4	0.0044926	0.017298	0.590178	316	3	-1.4891	0.95568	0.98526	1.0	18265	0	-1.4891
CNIH3	4	0.0045242	0.017328	0.590178	317	3	-0.89699	0.46437	0.74935	1.0	11556	1	-0.89699
SLC22A12	4	0.0045445	0.017328	0.590178	318	1	0.47243	0.15243	0.439	1.0	5620	2	0.47243
DNAJC9	4	0.0045491	0.017328	0.590178	319	4	-1.097	0.99545	0.99839	1.0	19023	0	-1.097
IGFBP5	4	0.0045539	0.017328	0.590178	320	3	-0.99651	0.83998	0.91764	1.0	15980	0	-0.99651
TMEM126B	4	0.004558	0.017328	0.590178	321	2	-0.71922	0.96186	0.98783	1.0	18362	0	-0.71922
ZNF347	4	0.0045954	0.017328	0.590178	322	3	-0.72544	0.94401	0.98095	1.0	18022	0	-0.72544
OTUB1	4	0.0045963	0.017328	0.590178	323	1	-0.23969	0.57671	0.78917	1.0	12565	1	-0.23969
ROM1	4	0.0046436	0.017328	0.590178	324	3	-0.64693	0.8788	0.94406	1.0	16732	0	-0.64693
ZNF273	4	0.0046482	0.017328	0.590178	325	1	0.99109	0.0089216	0.059984	1.0	584	3	0.99109
LUC7L	4	0.0047	0.017381	0.590178	326	2	-0.2515	0.68298	0.83246	1.0	13667	1	-0.2515
SGOL2	4	0.0047519	0.017437	0.590178	327	1	0.087806	0.15342	0.44094	1.0	5633	1	0.087806
R3HCC1L	4	0.0047927	0.017438	0.590178	328	2	-0.69401	0.90809	0.96087	1.0	17292	0	-0.69401
SYF2	3	0.0048157	0.013596	0.590178	329	2	-2.2067	0.1091	0.29954	1.0	4402	1	-2.2067
SESN2	4	0.0048507	0.017467	0.590178	330	4	-0.47977	0.99515	0.99835	1.0	19020	0	-0.47977
PTP4A2	4	0.0048555	0.017467	0.590178	331	2	-0.53249	0.92128	0.97012	1.0	17564	0	-0.53249
SAP30	4	0.0048564	0.017467	0.590178	332	4	-1.3982	0.99514	0.99835	1.0	19019	0	-1.3982
SORT1	4	0.0048608	0.017468	0.590178	333	2	-0.86845	0.72271	0.84992	1.0	14155	1	-0.86845
DNAH5	4	0.0048756	0.017468	0.590178	334	4	-0.57767	0.99512	0.99835	1.0	19018	0	-0.57767
TCTEX1D1	4	0.0048779	0.017468	0.590178	335	2	-0.17624	0.11152	0.35764	1.0	4474	2	-0.17624
ABHD14A	4	0.0048822	0.017468	0.590178	336	3	-0.55874	0.70567	0.84427	1.0	13954	1	-0.55874
UBE2Q2	4	0.0049074	0.017689	0.590178	337	2	-0.37515	0.43695	0.72198	1.0	11032	1	-0.37515
ARAP3	4	0.0049423	0.01769	0.590178	338	2	-0.79127	0.89638	0.95402	1.0	17070	0	-0.79127
MCAM	4	0.0049592	0.017937	0.590178	339	2	-0.22013	0.91493	0.96592	1.0	17417	0	-0.22013
SCGB2B2	4	0.0049984	0.017938	0.590178	340	3	-0.75259	0.35382	0.65176	1.0	9435	1	-0.75259
NELFB	4	0.0050026	0.017938	0.590178	341	4	-0.82806	0.995	0.99835	1.0	19016	0	-0.82806
MTFR2	4	0.005011	0.017938	0.590178	342	2	-0.097489	0.030166	0.15658	1.0	1605	2	-0.097489
ZNF529	4	0.0050241	0.017992	0.590178	343	4	-0.51309	0.99498	0.99835	1.0	19015	0	-0.51309
MAP4	4	0.0050438	0.018036	0.590178	344	4	-0.98803	0.99496	0.9983	1.0	19014	0	-0.98803
SLC9B1	4	0.0050629	0.018036	0.590178	345	1	0.066081	0.39368	0.68417	1.0	10213	2	0.066081
SRM	4	0.0051147	0.018037	0.590178	346	2	-0.61427	0.83425	0.91516	1.0	15883	1	-0.61427
HIST1H4K	4	0.0051431	0.01806	0.590178	347	3	-1.0439	0.98032	0.99377	1.0	18714	0	-1.0439
PXDC1	4	0.0051665	0.018127	0.590178	348	1	0.11128	0.43332	0.71897	1.0	10963	2	0.11128
STXBP5L	4	0.0051862	0.018178	0.590178	349	4	-1.7013	0.98227	0.9942	1.0	18761	0	-1.7013
SART3	4	0.0052183	0.018244	0.590178	350	1	-0.05635	0.4337	0.71897	1.0	10971	1	-0.05635
FAM133A	4	0.005248	0.018292	0.590178	351	3	-1.1682	0.86568	0.93578	1.0	16477	0	-1.1682
SOX21	4	0.0052525	0.018292	0.590178	352	2	-0.88654	0.93502	0.97696	1.0	17834	0	-0.88654
LAX1	4	0.0052551	0.018292	0.590178	353	3	-1.0542	0.84581	0.92363	1.0	16090	0	-1.0542
CASC4	4	0.0052702	0.018293	0.590178	354	2	-0.3361	0.37147	0.66712	1.0	9799	2	-0.3361
PDZD11	4	0.0052935	0.018325	0.590178	355	4	-1.4971	0.99471	0.99816	1.0	19012	0	-1.4971
NAB1	4	0.005322	0.01857	0.590178	356	1	-0.1623	0.26097	0.56384	1.0	7682	1	-0.1623
SUV420H1	4	0.0053396	0.018601	0.590178	357	4	-1.4817	0.99466	0.99812	1.0	19011	0	-1.4817
GDPD1	4	0.0053622	0.018601	0.590178	358	4	-0.78417	0.99464	0.99812	1.0	19010	0	-0.78417
VHLL	4	0.0053704	0.018602	0.590178	359	3	-0.7808	0.47095	0.75182	1.0	11609	1	-0.7808
PTPN13	4	0.0053738	0.018602	0.590178	360	2	-0.12139	0.64052	0.81387	1.0	13204	1	-0.12139
MRPL32	4	0.0053984	0.01863	0.590178	361	4	-0.96658	0.9946	0.99809	1.0	19009	0	-0.96658
COBL	4	0.0054087	0.01863	0.590178	362	3	-0.92321	0.78961	0.88521	1.0	15126	1	-0.92321
ATXN10	4	0.0054088	0.01863	0.590178	363	4	-0.55616	0.99459	0.99808	1.0	19008	0	-0.55616
DMRT2	4	0.0054233	0.018657	0.590178	364	4	-0.7604	0.99458	0.99806	1.0	19007	0	-0.7604
ABCD1	4	0.0054256	0.018657	0.590178	365	2	-0.17228	0.2705	0.57464	1.0	7861	1	-0.17228
SMTNL1	4	0.0054473	0.018657	0.590178	366	4	-1.2212	0.99455	0.99806	1.0	19006	0	-1.2212
SMO	4	0.0054755	0.018657	0.590178	367	4	-0.6491	0.99452	0.99806	1.0	19005	0	-0.6491
ZSCAN12	4	0.0054774	0.018657	0.590178	368	2	-0.17776	0.092977	0.32006	1.0	3831	2	-0.17776
GRASP	4	0.0054854	0.018657	0.590178	369	3	-0.68154	0.96598	0.98855	1.0	18439	0	-0.68154
ATP1B2	4	0.0054874	0.018657	0.590178	370	3	-0.79733	0.96862	0.98976	1.0	18494	0	-0.79733
STARD8	4	0.0054923	0.018657	0.590178	371	4	-0.57946	0.99451	0.99806	1.0	19004	0	-0.57946
PELO	4	0.0055128	0.018657	0.590178	372	3	-1.0732	0.95399	0.98454	1.0	18232	0	-1.0732
ANAPC13	4	0.0055292	0.018657	0.590178	373	3	-1.2052	0.86763	0.93626	1.0	16514	0	-1.2052
ZFP64	4	0.0055419	0.018658	0.590178	374	3	-0.59039	0.35273	0.65089	1.0	9415	1	-0.59039
ASPM	4	0.0055481	0.018658	0.590178	375	4	-0.67474	0.99445	0.99806	1.0	19003	0	-0.67474
CD300LG	4	0.0055626	0.018658	0.590178	376	4	-1.137	0.98927	0.9965	1.0	18892	0	-1.137
COX20	4	0.0055808	0.018658	0.590178	377	3	-1.1809	0.30292	0.60233	1.0	8484	1	-1.1809
TMEM171	4	0.005581	0.018658	0.590178	378	2	-1.0412	0.91714	0.96716	1.0	17469	0	-1.0412
MRPL4	4	0.0056004	0.018658	0.590178	379	3	-1.7862	0.31291	0.60688	1.0	8669	1	-1.7862
PDCD10	4	0.0056357	0.018658	0.590178	380	2	-0.82276	0.81597	0.90259	1.0	15551	1	-0.82276
RSPH1	4	0.0056593	0.018721	0.590178	381	3	-1.2097	0.93105	0.97477	1.0	17762	0	-1.2097
GAPVD1	4	0.0056612	0.018721	0.590178	382	4	-0.95936	0.99328	0.99767	1.0	18983	0	-0.95936
PDE2A	4	0.0056667	0.018721	0.590178	383	4	-1.0111	0.98688	0.99583	1.0	18854	0	-1.0111
SMLR1	4	0.0056847	0.018722	0.590178	384	1	0.016918	0.75995	0.86847	1.0	14663	1	0.016918
COLCA2	4	0.0057001	0.018752	0.590178	385	2	-0.47294	0.4318	0.71732	1.0	10932	2	-0.47294
MRPL30	4	0.0057057	0.018752	0.590178	386	3	-0.94584	0.96535	0.98855	1.0	18423	0	-0.94584
FIG4	4	0.0057277	0.018777	0.590178	387	2	-0.65742	0.58209	0.79165	1.0	12616	1	-0.65742
HELQ	4	0.0057365	0.018777	0.590178	388	3	-1.264	0.81157	0.90014	1.0	15468	1	-1.264
POU5F1B	4	0.0057671	0.018778	0.590178	389	4	-1.5539	0.98785	0.99615	1.0	18864	0	-1.5539
P2RX2	4	0.005788	0.018813	0.590178	390	2	-1.2925	0.35408	0.65176	1.0	9442	2	-1.2925
RCOR3	4	0.0057883	0.018813	0.590178	391	3	-0.66195	0.74734	0.86161	1.0	14477	1	-0.66195
SULT2A1	4	0.0058293	0.018853	0.590178	392	4	-0.51982	0.99417	0.9979	1.0	19001	0	-0.51982
MED13	4	0.0058298	0.018853	0.590178	393	4	-1.1474	0.98337	0.99461	1.0	18783	0	-1.1474
NEXN	4	0.0058401	0.018853	0.590178	394	2	-0.11202	0.4578	0.74442	1.0	11438	2	-0.11202
MCTS1	4	0.0058688	0.018853	0.590178	395	3	-0.77484	0.88419	0.94545	1.0	16842	0	-0.77484
EFHD1	4	0.0058858	0.018853	0.590178	396	2	-0.78492	0.92068	0.96927	1.0	17552	0	-0.78492
ASUN	4	0.0058919	0.018853	0.590178	397	1	0.073571	0.26783	0.5736	1.0	7815	2	0.073571
RAB41	4	0.0059046	0.018854	0.590178	398	3	-1.2319	0.80013	0.89272	1.0	15274	1	-1.2319
TCEAL4	4	0.0059186	0.018854	0.590178	399	2	-0.35622	0.29129	0.59842	1.0	8252	2	-0.35622
ZW10	4	0.005931	0.018854	0.590178	400	4	-0.96866	0.99407	0.9979	1.0	19000	0	-0.96866
RPS4X	4	0.0059437	0.018854	0.590178	401	1	-0.11102	0.9431	0.98035	1.0	18003	0	-0.11102
WDR70	4	0.0059515	0.018854	0.590178	402	2	-0.6482	0.77761	0.87968	1.0	14929	1	-0.6482
MC4R	4	0.0059767	0.018854	0.590178	403	4	-1.0298	0.99402	0.9979	1.0	18999	0	-1.0298
PEX14	4	0.0059812	0.018854	0.590178	404	4	-0.54383	0.99402	0.9979	1.0	18998	0	-0.54383
SMC1A	4	0.005983	0.018854	0.590178	405	3	-0.92555	0.95823	0.98679	1.0	18306	0	-0.92555
EMX2	4	0.0059845	0.018854	0.590178	406	2	-0.82883	0.78119	0.8809	1.0	14988	1	-0.82883
PPP1CA	4	0.0059845	0.018854	0.590178	407	4	-1.32	0.99402	0.9979	1.0	18997	0	-1.32
KIAA1033	4	0.0059954	0.018854	0.590178	408	2	-0.23376	0.89111	0.95117	1.0	16967	0	-0.23376
DPT	4	0.0060472	0.018947	0.590178	409	2	-0.40456	0.60758	0.79904	1.0	12865	1	-0.40456
SNX8	4	0.0060602	0.018948	0.590178	410	3	-1.2448	0.96875	0.9899	1.0	18497	0	-1.2448
FTSJ3	4	0.0060621	0.018948	0.590178	411	4	-0.70122	0.99394	0.99786	1.0	18996	0	-0.70122
GRHL3	4	0.0060633	0.018948	0.590178	412	4	-0.92292	0.99394	0.99786	1.0	18995	0	-0.92292
CFDP1	4	0.0060644	0.018948	0.590178	413	4	-0.86978	0.99394	0.99786	1.0	18994	0	-0.86978
VNN1	4	0.0060715	0.018981	0.590178	414	3	-1.1615	0.66218	0.82438	1.0	13444	1	-1.1615
CIAO1	4	0.006099	0.018981	0.590178	415	2	-0.8595	0.22427	0.52335	1.0	7013	1	-0.8595
CDC42BPB	4	0.0061086	0.018981	0.590178	416	4	-0.67252	0.99389	0.99783	1.0	18993	0	-0.67252
SCP2	4	0.0061166	0.018981	0.590178	417	4	-1.0672	0.99388	0.99783	1.0	18992	0	-1.0672
CNDP2	4	0.0061412	0.018981	0.590178	418	2	-0.52269	0.28116	0.58864	1.0	8060	1	-0.52269
TSG101	4	0.0061508	0.018981	0.590178	419	1	0.26059	0.14296	0.43447	1.0	5447	2	0.26059
RHOC	4	0.0061628	0.018981	0.590178	420	3	-0.93208	0.9367	0.97745	1.0	17871	0	-0.93208
SLC4A1AP	4	0.0061794	0.018981	0.590178	421	3	-0.76675	0.96624	0.98855	1.0	18445	0	-0.76675
ANKRD16	4	0.0061862	0.018981	0.590178	422	3	-1.1296	0.36544	0.66112	1.0	9677	1	-1.1296
POU5F1	4	0.0062019	0.018981	0.590178	423	3	-1.2399	0.9707	0.99076	1.0	18533	0	-1.2399
ITGB5	4	0.0062026	0.018981	0.590178	424	2	-0.33392	0.89361	0.952	1.0	17019	0	-0.33392
OR13C2	4	0.0062544	0.018981	0.590178	425	2	-0.30818	0.5974	0.79533	1.0	12771	1	-0.30818
ZCCHC17	4	0.0062609	0.018981	0.590178	426	3	-1.463	0.31546	0.61108	1.0	8717	1	-1.463
RFESD	4	0.0062708	0.018981	0.590178	427	2	-0.84353	0.79349	0.88835	1.0	15181	1	-0.84353
RAB26	4	0.0062756	0.018981	0.590178	428	2	-0.43337	0.9392	0.97857	1.0	17924	0	-0.43337
AP2B1	4	0.0062867	0.019009	0.590178	429	4	-0.69582	0.99371	0.99779	1.0	18991	0	-0.69582
CYB5B	4	0.0063062	0.019009	0.590178	430	2	-0.68808	0.041715	0.19222	1.0	2062	2	-0.68808
UBE2M	4	0.00631	0.019009	0.590178	431	4	-0.73798	0.99369	0.99779	1.0	18990	0	-0.73798
KRTAP5-6	4	0.00635	0.01901	0.590178	432	3	-0.72595	0.93404	0.97648	1.0	17818	0	-0.72595
WDR90	4	0.0063579	0.019072	0.590178	433	3	-0.66353	0.93006	0.97451	1.0	17743	0	-0.66353
TIMM10	4	0.0063943	0.019124	0.590178	434	4	-1.163	0.99361	0.99779	1.0	18989	0	-1.163
MAFG	4	0.0064079	0.019124	0.590178	435	4	-0.9047	0.98962	0.99656	1.0	18898	0	-0.9047
ARL13A	4	0.0064138	0.019124	0.590178	436	3	-0.86019	0.89879	0.95562	1.0	17115	0	-0.86019
PLEKHG3	4	0.0064267	0.019187	0.590178	437	4	-0.9515	0.99357	0.99779	1.0	18988	0	-0.9515
HOXC12	4	0.006438	0.019187	0.590178	438	3	-0.68745	0.45169	0.73535	1.0	11321	1	-0.68745
TAX1BP3	4	0.006445	0.019187	0.590178	439	4	-1.0784	0.99355	0.99779	1.0	18987	0	-1.0784
ZNF830	4	0.0064615	0.019221	0.590178	440	3	-1.5549	0.7768	0.87907	1.0	14913	1	-1.5549
PIK3CG	4	0.0064853	0.019221	0.590178	441	4	-1.0327	0.99351	0.99775	1.0	18986	0	-1.0327
TPH1	4	0.0065133	0.019287	0.590178	442	4	-1.3485	0.98534	0.99515	1.0	18823	0	-1.3485
KRTAP22-1	4	0.0065289	0.019287	0.590178	443	2	-0.5637	0.37317	0.668	1.0	9827	2	-0.5637
C1RL	4	0.006551	0.019328	0.590178	444	4	-0.48399	0.99345	0.99771	1.0	18985	0	-0.48399
DOHH	4	0.006565	0.019328	0.590178	445	2	-0.42708	0.73059	0.85113	1.0	14251	1	-0.42708
CX3CL1	4	0.0065966	0.019391	0.590178	446	4	-0.82286	0.9934	0.99771	1.0	18984	0	-0.82286
EGR1	4	0.0066168	0.019392	0.590178	447	2	-0.26177	0.17389	0.46172	1.0	6030	1	-0.26177
SPESP1	4	0.0066686	0.019507	0.590178	448	3	-0.49208	0.93488	0.97673	1.0	17833	0	-0.49208
OR52E2	4	0.0067086	0.019652	0.590178	449	3	-0.96489	0.33233	0.62944	1.0	9041	1	-0.96489
PRR11	4	0.0067203	0.019652	0.590178	450	3	-0.83345	0.77741	0.87968	1.0	14923	1	-0.83345
CABYR	4	0.0067313	0.019652	0.590178	451	3	-1.0364	0.77752	0.87968	1.0	14926	1	-1.0364
ZNF729	4	0.006754	0.019652	0.590178	452	3	-0.75264	0.16497	0.45375	1.0	5843	1	-0.75264
PLXDC2	4	0.0067902	0.019652	0.590178	453	4	-0.70047	0.99321	0.99767	1.0	18982	0	-0.70047
HSP90AB1	4	0.006805	0.019652	0.590178	454	4	-0.9079	0.9932	0.99767	1.0	18981	0	-0.9079
RSPO3	4	0.0068059	0.019652	0.590178	455	3	-0.87278	0.60908	0.79968	1.0	12882	1	-0.87278
MFSD2B	4	0.0068239	0.019652	0.590178	456	1	0.075136	0.68246	0.83246	1.0	13658	1	0.075136
ERP44	4	0.0068472	0.019652	0.590178	457	2	-0.42134	0.40646	0.69586	1.0	10489	2	-0.42134
RIPK1	4	0.0068523	0.019652	0.590178	458	4	-0.76428	0.99185	0.99719	1.0	18951	0	-0.76428
SAYSD1	4	0.006857	0.019652	0.590178	459	3	-1.4806	0.79492	0.88835	1.0	15200	1	-1.4806
EIF2B2	4	0.0068643	0.019652	0.590178	460	4	-0.87057	0.99314	0.99767	1.0	18980	0	-0.87057
HOXA2	4	0.0068748	0.019652	0.590178	461	3	-1.6133	0.9695	0.9904	1.0	18509	0	-1.6133
TLE2	4	0.0068756	0.019652	0.590178	462	2	-0.058854	0.40778	0.69676	1.0	10512	2	-0.058854
G3BP1	4	0.0069274	0.019963	0.590178	463	2	0.021367	0.29659	0.60079	1.0	8371	2	0.021367
TSPAN19	4	0.0069391	0.019963	0.590178	464	4	-0.88086	0.99306	0.99767	1.0	18979	0	-0.88086
SNX3	4	0.0069679	0.019964	0.590178	465	4	-0.80201	0.99303	0.99767	1.0	18978	0	-0.80201
AOC1	4	0.0069736	0.019964	0.590178	466	4	-1.5998	0.98451	0.99484	1.0	18807	0	-1.5998
JADE2	4	0.0069786	0.019964	0.590178	467	3	-1.3304	0.96641	0.98855	1.0	18450	0	-1.3304
